2018-01-13 21:22:52,885 INFO 4868 [egg:logger] init all loggers with options: {"dir":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\logs\\boncake-pro","encoding":"utf8","env":"local","level":"INFO","consoleLevel":"INFO","disableConsoleAfterReady":false,"outputJSON":false,"buffer":true,"appLogName":"boncake-pro-web.log","coreLogName":"egg-web.log","agentLogName":"egg-agent.log","errorLogName":"common-error.log","coreLogger":{"consoleLevel":"WARN"},"allowDebugAtProd":true,"type":"agent"}
2018-01-13 21:24:23,042 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860270052,"size":1911,"atimeMs":1515849863031.1538,"mtimeMs":1515849863032.1543,"ctimeMs":1515849863038.158,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:24:23.031Z","mtime":"2018-01-13T13:24:23.032Z","ctime":"2018-01-13T13:24:23.038Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:24:23,042 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515849863038.158,"mtimeMs":1515849863038.158,"ctimeMs":1515849863038.158,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:24:23.038Z","mtime":"2018-01-13T13:24:23.038Z","ctime":"2018-01-13T13:24:23.038Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:24:23,042 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860270052,"size":1911,"atimeMs":1515849863031.1538,"mtimeMs":1515849863032.1543,"ctimeMs":1515849863038.158,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:24:23.031Z","mtime":"2018-01-13T13:24:23.032Z","ctime":"2018-01-13T13:24:23.038Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:24:23,042 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":1688849860270052,"size":1911,"atimeMs":1515849863031.1538,"mtimeMs":1515849863032.1543,"ctimeMs":1515849863038.158,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:24:23.031Z","mtime":"2018-01-13T13:24:23.032Z","ctime":"2018-01-13T13:24:23.038Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:24:23,043 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515849863038.158,"mtimeMs":1515849863038.158,"ctimeMs":1515849863038.158,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T13:24:23.038Z","mtime":"2018-01-13T13:24:23.038Z","ctime":"2018-01-13T13:24:23.038Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:24:23,043 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:25:07,018 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":9851624184875756,"size":1708,"atimeMs":1515849907010.1323,"mtimeMs":1515849907015.135,"ctimeMs":1515849907015.135,"birthtimeMs":1515849907010.1323,"atime":"2018-01-13T13:25:07.010Z","mtime":"2018-01-13T13:25:07.015Z","ctime":"2018-01-13T13:25:07.015Z","birthtime":"2018-01-13T13:25:07.010Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:25:07,019 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":9851624184875756,"size":1708,"atimeMs":1515849907010.1323,"mtimeMs":1515849907015.135,"ctimeMs":1515849907015.135,"birthtimeMs":1515849907010.1323,"atime":"2018-01-13T13:25:07.010Z","mtime":"2018-01-13T13:25:07.015Z","ctime":"2018-01-13T13:25:07.015Z","birthtime":"2018-01-13T13:25:07.010Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:25:07,020 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":9851624184875756,"size":1708,"atimeMs":1515849907010.1323,"mtimeMs":1515849907015.135,"ctimeMs":1515849907015.135,"birthtimeMs":1515849907010.1323,"atime":"2018-01-13T13:25:07.010Z","mtime":"2018-01-13T13:25:07.015Z","ctime":"2018-01-13T13:25:07.015Z","birthtime":"2018-01-13T13:25:07.010Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:25:07,022 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515849907018.1375,"mtimeMs":1515849907018.1375,"ctimeMs":1515849907018.1375,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:25:07.018Z","mtime":"2018-01-13T13:25:07.018Z","ctime":"2018-01-13T13:25:07.018Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:25:07,025 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:25:07,025 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":9851624184875756,"size":1708,"atimeMs":1515849907010.1323,"mtimeMs":1515849907015.135,"ctimeMs":1515849907022.139,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:25:07.010Z","mtime":"2018-01-13T13:25:07.015Z","ctime":"2018-01-13T13:25:07.022Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:25:07,033 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515849907022.139,"mtimeMs":1515849907022.139,"ctimeMs":1515849907022.139,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:25:07.022Z","mtime":"2018-01-13T13:25:07.022Z","ctime":"2018-01-13T13:25:07.022Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:25:07,037 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:25:07,037 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":9851624184875756,"size":1708,"atimeMs":1515849907010.1323,"mtimeMs":1515849907015.135,"ctimeMs":1515849907022.139,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:25:07.010Z","mtime":"2018-01-13T13:25:07.015Z","ctime":"2018-01-13T13:25:07.022Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:25:07,038 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515849907022.139,"mtimeMs":1515849907022.139,"ctimeMs":1515849907022.139,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:25:07.022Z","mtime":"2018-01-13T13:25:07.022Z","ctime":"2018-01-13T13:25:07.022Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:25:07,038 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":9851624184875756,"size":1708,"atimeMs":1515849907010.1323,"mtimeMs":1515849907015.135,"ctimeMs":1515849907022.139,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:25:07.010Z","mtime":"2018-01-13T13:25:07.015Z","ctime":"2018-01-13T13:25:07.022Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:25:07,038 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:25:07,039 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515849907022.139,"mtimeMs":1515849907022.139,"ctimeMs":1515849907022.139,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:25:07.022Z","mtime":"2018-01-13T13:25:07.022Z","ctime":"2018-01-13T13:25:07.022Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:28:19,619 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767172277,"size":1724,"atimeMs":1515850099601.442,"mtimeMs":1515850099604.445,"ctimeMs":1515850099604.445,"birthtimeMs":1515850099601.442,"atime":"2018-01-13T13:28:19.601Z","mtime":"2018-01-13T13:28:19.604Z","ctime":"2018-01-13T13:28:19.604Z","birthtime":"2018-01-13T13:28:19.601Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:28:19,624 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767172277,"size":1724,"atimeMs":1515850099601.442,"mtimeMs":1515850099604.445,"ctimeMs":1515850099604.445,"birthtimeMs":1515850099601.442,"atime":"2018-01-13T13:28:19.601Z","mtime":"2018-01-13T13:28:19.604Z","ctime":"2018-01-13T13:28:19.604Z","birthtime":"2018-01-13T13:28:19.601Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:28:19,624 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767172277,"size":1724,"atimeMs":1515850099601.442,"mtimeMs":1515850099604.445,"ctimeMs":1515850099604.445,"birthtimeMs":1515850099601.442,"atime":"2018-01-13T13:28:19.601Z","mtime":"2018-01-13T13:28:19.604Z","ctime":"2018-01-13T13:28:19.604Z","birthtime":"2018-01-13T13:28:19.601Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:28:19,627 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767172277,"size":1724,"atimeMs":1515850099601.442,"mtimeMs":1515850099604.445,"ctimeMs":1515850099624.454,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:28:19.601Z","mtime":"2018-01-13T13:28:19.604Z","ctime":"2018-01-13T13:28:19.624Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:28:19,628 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850099621.452,"mtimeMs":1515850099621.452,"ctimeMs":1515850099621.452,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:28:19.621Z","mtime":"2018-01-13T13:28:19.621Z","ctime":"2018-01-13T13:28:19.621Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:28:19,632 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":9851624184875756,"size":1708,"atimeMs":1515849907010.1323,"mtimeMs":1515849907015.135,"ctimeMs":1515850099615.4497,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:25:07.010Z","mtime":"2018-01-13T13:25:07.015Z","ctime":"2018-01-13T13:28:19.615Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:28:19,633 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850099621.452,"mtimeMs":1515850099621.452,"ctimeMs":1515850099621.452,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:28:19.621Z","mtime":"2018-01-13T13:28:19.621Z","ctime":"2018-01-13T13:28:19.621Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:28:19,637 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:28:19,637 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767172277,"size":1724,"atimeMs":1515850099601.442,"mtimeMs":1515850099604.445,"ctimeMs":1515850099624.454,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:28:19.601Z","mtime":"2018-01-13T13:28:19.604Z","ctime":"2018-01-13T13:28:19.624Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:28:19,639 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850099628.455,"mtimeMs":1515850099628.455,"ctimeMs":1515850099628.455,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:28:19.628Z","mtime":"2018-01-13T13:28:19.628Z","ctime":"2018-01-13T13:28:19.628Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:28:19,640 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767172277,"size":1724,"atimeMs":1515850099601.442,"mtimeMs":1515850099604.445,"ctimeMs":1515850099624.454,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:28:19.601Z","mtime":"2018-01-13T13:28:19.604Z","ctime":"2018-01-13T13:28:19.624Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:28:19,640 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850099628.455,"mtimeMs":1515850099628.455,"ctimeMs":1515850099628.455,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:28:19.628Z","mtime":"2018-01-13T13:28:19.628Z","ctime":"2018-01-13T13:28:19.628Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:28:19,645 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:33:31,347 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":37154696925872480,"size":2209,"atimeMs":1515850411326.1184,"mtimeMs":1515850411332.1216,"ctimeMs":1515850411332.1216,"birthtimeMs":1515850411326.1184,"atime":"2018-01-13T13:33:31.326Z","mtime":"2018-01-13T13:33:31.332Z","ctime":"2018-01-13T13:33:31.332Z","birthtime":"2018-01-13T13:33:31.326Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:33:31,348 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":37154696925872480,"size":2209,"atimeMs":1515850411326.1184,"mtimeMs":1515850411332.1216,"ctimeMs":1515850411332.1216,"birthtimeMs":1515850411326.1184,"atime":"2018-01-13T13:33:31.326Z","mtime":"2018-01-13T13:33:31.332Z","ctime":"2018-01-13T13:33:31.332Z","birthtime":"2018-01-13T13:33:31.326Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:33:31,349 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":37154696925872480,"size":2209,"atimeMs":1515850411326.1184,"mtimeMs":1515850411332.1216,"ctimeMs":1515850411332.1216,"birthtimeMs":1515850411326.1184,"atime":"2018-01-13T13:33:31.326Z","mtime":"2018-01-13T13:33:31.332Z","ctime":"2018-01-13T13:33:31.332Z","birthtime":"2018-01-13T13:33:31.326Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:33:31,350 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850411338.1243,"mtimeMs":1515850411338.1243,"ctimeMs":1515850411338.1243,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:33:31.338Z","mtime":"2018-01-13T13:33:31.338Z","ctime":"2018-01-13T13:33:31.338Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:33:31,352 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":37154696925872480,"size":2209,"atimeMs":1515850411326.1184,"mtimeMs":1515850411332.1216,"ctimeMs":1515850411332.1216,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:33:31.326Z","mtime":"2018-01-13T13:33:31.332Z","ctime":"2018-01-13T13:33:31.332Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:33:31,357 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767172277,"size":1724,"atimeMs":1515850099601.442,"mtimeMs":1515850099604.445,"ctimeMs":1515850411341.1262,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:28:19.601Z","mtime":"2018-01-13T13:28:19.604Z","ctime":"2018-01-13T13:33:31.341Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:33:31,358 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850411347.13,"mtimeMs":1515850411347.13,"ctimeMs":1515850411347.13,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:33:31.347Z","mtime":"2018-01-13T13:33:31.347Z","ctime":"2018-01-13T13:33:31.347Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:33:31,361 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:33:31,361 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":37154696925872480,"size":2209,"atimeMs":1515850411326.1184,"mtimeMs":1515850411332.1216,"ctimeMs":1515850411350.1313,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:33:31.326Z","mtime":"2018-01-13T13:33:31.332Z","ctime":"2018-01-13T13:33:31.350Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:33:31,362 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850411353.1328,"mtimeMs":1515850411353.1328,"ctimeMs":1515850411353.1328,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:33:31.353Z","mtime":"2018-01-13T13:33:31.353Z","ctime":"2018-01-13T13:33:31.353Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:33:31,362 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":37154696925872480,"size":2209,"atimeMs":1515850411326.1184,"mtimeMs":1515850411332.1216,"ctimeMs":1515850411350.1313,"birthtimeMs":1515836628720.0203,"atime":"2018-01-13T13:33:31.326Z","mtime":"2018-01-13T13:33:31.332Z","ctime":"2018-01-13T13:33:31.350Z","birthtime":"2018-01-13T09:43:48.720Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 21:33:31,363 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 21:33:31,363 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":15481123719091552,"size":0,"atimeMs":1515850411353.1328,"mtimeMs":1515850411353.1328,"ctimeMs":1515850411353.1328,"birthtimeMs":1515836628719.0193,"atime":"2018-01-13T13:33:31.353Z","mtime":"2018-01-13T13:33:31.353Z","ctime":"2018-01-13T13:33:31.353Z","birthtime":"2018-01-13T09:43:48.719Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 21:35:24,614 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\public\\css\\reset.css___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":7881299347903846,"size":2206,"atimeMs":1515850524593.1692,"mtimeMs":1515850524599.171,"ctimeMs":1515850524599.171,"birthtimeMs":1515850524593.1692,"atime":"2018-01-13T13:35:24.593Z","mtime":"2018-01-13T13:35:24.599Z","ctime":"2018-01-13T13:35:24.599Z","birthtime":"2018-01-13T13:35:24.593Z"},"remove":false,"isDirectory":false,"isFile":true}
